recommendation_id,customer_id,score_id,recommended_product_id,recommended_action,recommended_channel,recommended_timing,message_angle,expected_conversion,priority,suppression_flag,recommendation_timestamp,status,priority_rank
REC000015142,CUS00005048,SC000020189,P001,NO_CONTACT,NONE,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5396,Low,True,2026-08-31 18:00:00,BLOCKED,1
REC000015143,CUS00005048,SC000020190,P004,NO_CONTACT,NONE,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5254,Low,True,2026-08-31 18:00:00,BLOCKED,2
REC000015144,CUS00005048,SC000020192,P009,NO_CONTACT,NONE,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.5098,Low,True,2026-08-31 18:00:00,BLOCKED,3
REC000015145,CUS00005049,SC000020193,P001,NO_CONTACT,NONE,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4716,Low,True,2026-08-31 18:00:00,BLOCKED,1
REC000015146,CUS00005049,SC000020194,P004,NO_CONTACT,NONE,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3311,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000015147,CUS00005049,SC000020195,P007,NO_CONTACT,NONE,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3211,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000015148,CUS00005050,SC000020200,P009,RM_CALL,RM_CALL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.8039,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000015149,CUS00005050,SC000020197,P001,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5665,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000015150,CUS00005050,SC000020198,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3724,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000015151,CUS00005051,SC000020202,P004,NURTURE,EMAIL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2301,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000015152,CUS00005051,SC000020204,P009,NURTURE,EMAIL,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.219,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015153,CUS00005051,SC000020203,P007,NURTURE,EMAIL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2016,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015154,CUS00005052,SC000020208,P009,RM_CALL,RM_CALL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.6364,Low,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000015155,CUS00005052,SC000020205,P001,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3971,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000015156,CUS00005052,SC000020206,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3533,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000015157,CUS00005053,SC000020210,P004,NO_CONTACT,NONE,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4348,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000015158,CUS00005053,SC000020209,P001,NO_CONTACT,NONE,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.1638,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000015159,CUS00005053,SC000020211,P007,NO_CONTACT,NONE,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2116,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000015160,CUS00005054,SC000020213,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3946,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000015161,CUS00005054,SC000020215,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2259,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015162,CUS00005054,SC000020214,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2387,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015163,CUS00005055,SC000020217,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4438,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000015164,CUS00005055,SC000020218,P004,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3276,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000015165,CUS00005055,SC000020220,P009,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.3109,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000015166,CUS00005056,SC000020221,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.622,Medium,False,2026-08-31 18:00:00,NEW,1
REC000015167,CUS00005056,SC000020222,P004,NURTURE,EMAIL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4867,Low,False,2026-08-31 18:00:00,NEW,2
REC000015168,CUS00005056,SC000020223,P007,NURTURE,EMAIL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4002,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015169,CUS00005057,SC000020225,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4104,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000015170,CUS00005057,SC000020227,P007,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4686,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000015171,CUS00005057,SC000020228,P009,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4202,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000015172,CUS00005058,SC000020229,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4074,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000015173,CUS00005058,SC000020231,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3569,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015174,CUS00005058,SC000020230,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3366,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015175,CUS00005059,SC000020233,P001,NO_CONTACT,NONE,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.1694,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000015176,CUS00005059,SC000020236,P009,NO_CONTACT,NONE,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.2113,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000015177,CUS00005059,SC000020234,P004,NO_CONTACT,NONE,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.1876,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000015178,CUS00005060,SC000020239,P007,NO_CONTACT,NONE,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1857,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000015179,CUS00005060,SC000020238,P004,NO_CONTACT,NONE,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.1356,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000015180,CUS00005060,SC000020240,P009,NO_CONTACT,NONE,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.1287,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000015181,CUS00005061,SC000020241,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2169,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000015182,CUS00005061,SC000020243,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.189,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015183,CUS00005061,SC000020242,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.1646,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015184,CUS00005062,SC000020247,P007,NO_CONTACT,NONE,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.321,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000015185,CUS00005062,SC000020245,P001,NO_CONTACT,NONE,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2917,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000015186,CUS00005062,SC000020248,P009,NO_CONTACT,NONE,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.2757,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000015187,CUS00005063,SC000020250,P004,NURTURE,EMAIL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2649,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000015188,CUS00005063,SC000020251,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2558,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015189,CUS00005063,SC000020249,P001,NURTURE,EMAIL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2618,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015190,CUS00005064,SC000020256,P009,NURTURE,EMAIL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.6888,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000015191,CUS00005064,SC000020253,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2713,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015192,CUS00005064,SC000020254,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2814,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015193,CUS00005065,SC000020257,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.6308,Low,False,2026-08-31 18:00:00,NEW,1
REC000015194,CUS00005065,SC000020260,P009,NURTURE,EMAIL,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.5178,Low,False,2026-08-31 18:00:00,NEW,2
REC000015195,CUS00005065,SC000020258,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4489,Low,False,2026-08-31 18:00:00,NEW,3
REC000015196,CUS00005066,SC000020264,P009,RM_CALL,RM_CALL,Trong vòng 48 giờ,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.8087,High,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000015197,CUS00005066,SC000020261,P001,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5204,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000015198,CUS00005066,SC000020262,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3964,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000015199,CUS00005067,SC000020268,P009,RM_CALL,RM_CALL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.6678,Low,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000015200,CUS00005067,SC000020266,P004,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5889,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000015201,CUS00005067,SC000020265,P001,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.6264,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000015202,CUS00005068,SC000020271,P007,NO_CONTACT,NONE,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4491,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000015203,CUS00005068,SC000020269,P001,NO_CONTACT,NONE,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4175,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000015204,CUS00005068,SC000020270,P004,NO_CONTACT,NONE,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2687,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000015205,CUS00005069,SC000020273,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.1299,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000015206,CUS00005069,SC000020275,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1467,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015207,CUS00005069,SC000020276,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.1069,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015208,CUS00005070,SC000020277,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3968,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000015209,CUS00005070,SC000020278,P004,NURTURE,EMAIL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3666,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015210,CUS00005070,SC000020279,P007,NURTURE,EMAIL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2952,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015211,CUS00005071,SC000020282,P004,NURTURE,EMAIL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3793,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000015212,CUS00005071,SC000020281,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2785,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015213,CUS00005071,SC000020284,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.3193,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015214,CUS00005072,SC000020285,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5659,Low,False,2026-08-31 18:00:00,NEW,1
REC000015215,CUS00005072,SC000020287,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4525,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015216,CUS00005072,SC000020286,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3206,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015217,CUS00005073,SC000020290,P004,NURTURE,EMAIL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4602,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000015218,CUS00005073,SC000020292,P009,NURTURE,EMAIL,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.326,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015219,CUS00005073,SC000020289,P001,NURTURE,EMAIL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2556,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015220,CUS00005074,SC000020296,P009,NURTURE,EMAIL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.3328,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000015221,CUS00005074,SC000020293,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2806,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015222,CUS00005074,SC000020294,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.1605,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015223,CUS00005075,SC000020297,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3752,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000015224,CUS00005075,SC000020299,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3304,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000015225,CUS00005075,SC000020300,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.3168,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000015226,CUS00005076,SC000020301,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.6807,Low,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000015227,CUS00005076,SC000020303,P007,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5457,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000015228,CUS00005076,SC000020302,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3833,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000015229,CUS00005077,SC000020307,P007,NO_CONTACT,NONE,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1623,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000015230,CUS00005077,SC000020306,P004,NO_CONTACT,NONE,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.1579,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000015231,CUS00005077,SC000020308,P009,NO_CONTACT,NONE,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.1241,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000015232,CUS00005078,SC000020309,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.7119,Medium,False,2026-08-31 18:00:00,NEW,1
